,Period,Trade Flow,Reporter,Partner,Commodity Code,Trade Value (US$),Net Weight(kg),Qty Unit
375,2017,M,USA,France,7108,"$15,772,559",407,407
376,2017,M,USA,Germany,7108,"$33,929,466","1,055","1,055"
377,2017,M,USA,Ghana,7108,"$7,566,077",179,179
378,2017,M,USA,Guatemala,7108,"$57,833,328","1,224","1,224"
379,2017,M,USA,Guinea,7108,"$941,824",24,24
380,2017,M,USA,Guyana,7108,"$177,638,810","4,397","4,397"
381,2017,M,USA,Honduras,7108,"$105,926,195","2,592","2,592"
382,2017,M,USA,"China, Hong Kong SAR",7108,"$23,351,167",522,522
383,2017,M,USA,Israel,7108,"$15,438,916",357,357
384,2017,M,USA,Italy,7108,"$5,142,197","1,389","1,389"
385,2017,M,USA,Jamaica,7108,"$113,171",2,2
386,2017,M,USA,Japan,7108,"$1,343,889",43,43
387,2017,M,USA,Rep. of Korea,7108,"$1,990,785",51,51
388,2017,M,USA,Kuwait,7108,"$5,764",1,1
389,2017,M,USA,Liberia,7108,"$315,001",9,9
390,2017,M,USA,Malaysia,7108,"$9,197",2,2
391,2017,M,USA,Mexico,7108,"$3,156,384,415","74,347","74,347"
392,2017,M,USA,"Other Asia, nes",7108,"$5,728",0,0
393,2017,M,USA,Mongolia,7108,"$45,120",1,1
394,2017,M,USA,Rep. of Moldova,7108,"$21,968",1,1
395,2017,M,USA,Netherlands,7108,"$47,464",1,1
396,2017,M,USA,Curaçao,7108,"$87,435,453","2,211","2,211"
397,2017,M,USA,Aruba,7108,"$562,267",13,13
398,2017,M,USA,Sint Maarten,7108,"$125,154",5,5
399,2017,M,USA,Nicaragua,7108,"$266,904,828","6,648","6,648"
400,2017,M,USA,Pakistan,7108,"$4,745",0,0
401,2017,M,USA,Panama,7108,"$22,038,931",556,556
402,2017,M,USA,Paraguay,7108,"$2,211,081",56,56
403,2017,M,USA,Peru,7108,"$1,805,283,888","43,162","43,162"
404,2017,M,USA,Philippines,7108,"$38,916",3,3
405,2017,M,USA,Sierra Leone,7108,"$307,342",12,12
406,2017,M,USA,India,7108,"$50,949",1,1
407,2017,M,USA,Singapore,7108,"$8,113,633",263,263
408,2017,M,USA,South Africa,7108,"$45,542,572","1,025","1,025"
409,2017,M,USA,Sweden,7108,"$130,699",2,2
410,2017,M,USA,Switzerland,7108,"$213,040,049","5,220","5,220"
411,2017,M,USA,Thailand,7108,"$706,679",32,32
412,2017,M,USA,Togo,7108,"$7,560",0,0
413,2017,M,USA,Trinidad and Tobago,7108,"$238,578",6,6
414,2017,M,USA,United Arab Emirates,7108,"$14,522,983",360,360
415,2017,M,USA,Türkiye,7108,"$602,219",15,15
416,2017,M,USA,United Kingdom,7108,"$6,519,995",225,225
417,2017,M,USA,Uruguay,7108,"$2,028,456",50,50
418,2017,M,USA,Venezuela,7108,"$13,659,422",341,341
419,2018,M,USA,World,7108,"$9,641,469,104","232,441","232,441"
420,2018,M,USA,Afghanistan,7108,"$2,738",0,0
421,2018,M,USA,Antigua and Barbuda,7108,"$485,877",12,12
422,2018,M,USA,Argentina,7108,"$148,681,888","3,013","3,013"
423,2018,M,USA,Australia,7108,"$39,016,933",912,912
424,2018,M,USA,Austria,7108,"$94,345",2,2
425,2018,M,USA,Bahamas,7108,"$196,332",5,5
426,2018,M,USA,Barbados,7108,"$840,197",19,19
427,2018,M,USA,Belgium,7108,"$121,746",2,2
428,2018,M,USA,Bolivia (Plurinational State of),7108,"$22,782,174",562,562
429,2018,M,USA,Brazil,7108,"$373,423,833","9,183","9,183"
430,2018,M,USA,Cambodia,7108,"$2,647",0,0
431,2018,M,USA,Canada,7108,"$1,693,708,958","42,836","42,836"
432,2018,M,USA,Cayman Isds,7108,"$398,397",10,10
